"Character H-ID",s,"Family name","Given name(s)",Nickname,"Page First Mentioned",Gender,Number,Religion,"Religious attribution","Religious conversion",Vitality,"Cause of death",Non-human,"Country of birth","Text H-ID","Text RecordTitle",rec_Title
4154,,"Man with dry milk",Unknown,,138,Male,Single,Unknown,,,,,,,4142,Wages,"Man with dry milk, Unknown in Wages"
4156,,"People with steel safe",Unknown,,138,Unknown,Group,Unknown,,,,,,,4142,Wages,"People with steel safe, Unknown in Wages"
4157,,"Man with car tyre and lemonade",Unknown,,138,Male,Single,Unknown,,,,,,,4142,Wages,"Man with car tyre and lemonade, Unknown in Wages"
4158,,"Person screaming about the fire brigade",Unknown,,138,Male,Single,Unknown,,,,,,,4142,Wages,"Person screaming about the fire brigade, Unknown in Wages"
4159,,"Kashmiri seasonal labourer",Unknown,,138,Male,Single,Muslim,Speculation,,,,,,4142,Wages,"Kashmiri seasonal labourer, Unknown in Wages"
4161,,Policemen,Unknown,,138,Unknown,Group,Unknown,,,,,,,4142,Wages,"Policemen, Unknown in Wages"
4205,,"All India Muslim League",Unknown,,80,Unknown,Group,Muslim,Definitional,,,,,,4204,"Jinnah Sahib","All India Muslim League, Unknown in Jinnah Sahib"
4206,,Azad,"Mohammad Hanif",,80,Male,Single,Muslim,Self-identified,,,,,,4204,"Jinnah Sahib","Azad, Mohammad Hanif in Jinnah Sahib"
4207,,Jinnah,"Muhammad Ali",,80,Male,Single,Muslim,Nominal,,Dies,Age-related,,,4204,"Jinnah Sahib","Jinnah, Muhammad Ali in Jinnah Sahib"
4208,,Ghalib,Mirza,,80,Male,Single,Muslim,Nominal,,,,,,4204,"Jinnah Sahib","Ghalib, Mirza in Jinnah Sahib"
4209,,"Ghaziabad Corps",Unknown,,80,Male,Group,Muslim,Definitional,,,,,,4204,"Jinnah Sahib","Ghaziabad Corps, Unknown in Jinnah Sahib"
4210,,"Raja Sahib of Mahmoodabad",Unknown,,92,Male,Single,Muslim,Speculation,,,,,,4204,"Jinnah Sahib","Raja Sahib of Mahmoodabad, Unknown in Jinnah Sahib"
4212,,Qureshi,Anwar,,80,Male,Single,Muslim,Nominal,,,,,,4204,"Jinnah Sahib","Qureshi, Anwar in Jinnah Sahib"
4213,,"Imperial Film Company",Unknown,,82,Unknown,Group,Unknown,,,,,,,4204,"Jinnah Sahib","Imperial Film Company, Unknown in Jinnah Sahib"
4214,,Buddhan,Buddhan,,82,Male,Single,Hindu,Speculation,,,,,,4204,"Jinnah Sahib","Buddhan, Buddhan in Jinnah Sahib"
4215,,Irani,Ardeshir,,82,Male,Single,Unknown,,,,,,,4204,"Jinnah Sahib","Irani, Ardeshir in Jinnah Sahib"
4216,,Billimoria,Dinshaw,,83,Male,Single,Unknown,,,,,,,4204,"Jinnah Sahib","Billimoria, Dinshaw in Jinnah Sahib"
4217,,"Pathan security guard",Unknown,,83,Male,Single,Muslim,"Other-identified.Character other-attributed",,,,,,4204,"Jinnah Sahib","Pathan security guard, Unknown in Jinnah Sahib"
4218,,Jinnah,Fatima,,84,Female,Single,Muslim,Nominal,,,,,,4204,"Jinnah Sahib","Jinnah, Fatima in Jinnah Sahib"
4220,,Syed,"Matloob Hussain Syed",,84,Male,Single,Muslim,Nominal,,,,,,4204,"Jinnah Sahib","Syed, Matloob Hussain Syed in Jinnah Sahib"
4221,,Iqbal,"Allama Mohammad",,86,Male,Single,Muslim,Nominal,,,,,,4204,"Jinnah Sahib","Iqbal, Allama Mohammad in Jinnah Sahib"
4222,,Servants,Unknown,,87,Unknown,Group,Unknown,,,,,,,4204,"Jinnah Sahib","Servants, Unknown in Jinnah Sahib"
4223,,"Two cooks",Unknown,,88,Male,Group,Unknown,,,,,,,4204,"Jinnah Sahib","Two cooks, Unknown in Jinnah Sahib"
4224,,"Wife of Jinnah",Unknown,,88,Female,Single,Unknown,,,,,,,4204,"Jinnah Sahib","Wife of Jinnah, Unknown in Jinnah Sahib"
4226,,"Daughter of Jinnah",Unknown,,88,Female,Single,Muslim,Nominal,,,,,,4204,"Jinnah Sahib","Daughter of Jinnah, Unknown in Jinnah Sahib"
4229,,Jinnah,Rehmat,,90,Female,Single,Muslim,Nominal,,,,,,4204,"Jinnah Sahib","Jinnah, Rehmat in Jinnah Sahib"
4232,,Jinnah,"Ahmed Ali",,90,Male,Single,Muslim,Nominal,,,,,,4204,"Jinnah Sahib","Jinnah, Ahmed Ali in Jinnah Sahib"
4236,,"Friend of Azad",Unknown,,90,Male,Single,Muslim,Speculation,,,,,,4204,"Jinnah Sahib","Friend of Azad, Unknown in Jinnah Sahib"
4238,,Jang,"Nawab Bahadur Yar",,92,Male,Single,Muslim,Nominal,,,,,,4204,"Jinnah Sahib","Jang, Nawab Bahadur Yar in Jinnah Sahib"
4243,,Chundrigar,"I. I.",,92,Male,Single,Muslim,Nominal,,,,,,4204,"Jinnah Sahib","Chundrigar, I. I. in Jinnah Sahib"
4245,,Hussain,"Maulana Zahid",,92,Male,Single,Muslim,Nominal,,,,,,4204,"Jinnah Sahib","Hussain, Maulana Zahid in Jinnah Sahib"
4247,,Khan,"Nawabzada Liaquat Ali",,92,Male,Single,Muslim,Nominal,,,,,,4204,"Jinnah Sahib","Khan, Nawabzada Liaquat Ali in Jinnah Sahib"
4249,,Ismail,"Nawab Sir Mohammad",,92,Male,Single,Muslim,Nominal,,,,,,4204,"Jinnah Sahib","Ismail, Nawab Sir Mohammad in Jinnah Sahib"
4251,,Imam,Ali,,92,Male,Single,Muslim,Nominal,,,,,,4204,"Jinnah Sahib","Imam, Ali in Jinnah Sahib"
4253,,"Wife of Azad",Unknown,,93,Female,Single,Muslim,Nominal,,,,,,4204,"Jinnah Sahib","Wife of Azad, Unknown in Jinnah Sahib"
4259,,Baksh,Karim,"Choudhry Karim Bakhsh",81,Male,Single,Muslim,,,Dead,~Other,,Pakistan,3855,Gondlanwala,"Baksh, Karim in Gondlanwala"
4260,,Baksh,Shabbir,,80,Male,Single,Muslim,,,,,,,3855,Gondlanwala,"Baksh, Shabbir in Gondlanwala"
4262,,Ali,Manzoor,Mansoor,81,Male,Single,Muslim,,,"Unknown Dead or Alive",,,,3855,Gondlanwala,"Ali, Manzoor in Gondlanwala"
4264,,Lamba,"Surjan Shah",,81,Male,Single,Unknown,,,,,,,3855,Gondlanwala,"Lamba, Surjan Shah in Gondlanwala"
4265,,Lamba,Unknown,"Lamba's girl|Lamba Girl",81,Female,Single,Unknown,,,,,,,3855,Gondlanwala,"Lamba, Unknown in Gondlanwala"
4267,,Grandmother,Unknown,,81,Female,Single,Muslim,,,,,,,3855,Gondlanwala,"Grandmother, Unknown in Gondlanwala"
4270,,Gondal,Jagira,,82,Male,Single,Unknown,,,,,,,3855,Gondlanwala,"Gondal, Jagira in Gondlanwala"
4272,,Labourer,Jumma,,83,Male,Single,Muslim,,,,,,,3855,Gondlanwala,"Labourer, Jumma in Gondlanwala"
4274,,Bibi,Saida,,83,Female,Single,Muslim,,,,,,,3855,Gondlanwala,"Bibi, Saida in Gondlanwala"
4276,,Qutbuddin,Maulvi,,84,Male,Single,Muslim,Definitional,,,,,,3855,Gondlanwala,"Qutbuddin, Maulvi in Gondlanwala"
4277,,Horse,Dula,,84,Unknown,Single,Unknown,,,,,TRUE,,3855,Gondlanwala,"Horse, Dula in Gondlanwala"
4282,,"The Tongawala",Mangu,"Ustad Mangu",126,Male,Single,Sikh,Speculation,,,,,,4281,"The New Constitution","The Tongawala, Mangu in The New Constitution"
4283,,"Mangu's fellow tongawalas",Unknown,,126,Unknown,Group.Male-dominant,Unknown,,,,,,,4281,"The New Constitution","Mangu's fellow tongawalas, Unknown in The New Constitution"
4284,,Chaudhry,Gama,,126,Male,Single,Hindu,Nominal,,,,,,4281,"The New Constitution","Chaudhry, Gama in The New Constitution"
4285,,"Mangu's fare",Unknown,,126,Unknown,Single,Unknown,,,,,,,4281,"The New Constitution","Mangu's fare, Unknown in The New Constitution"
4286,,"Gora soldiers",Unknown,,127,Unknown,Group.Male-dominant,Christian,Speculation,,,,,,4281,"The New Constitution","Gora soldiers, Unknown in The New Constitution"
4287,,Hindus,Unknown,,126,Unknown,Group,Hindu,Nominal,,,,,,4281,"The New Constitution","Hindus, Unknown in The New Constitution"
4288,,Muslims,Unknown,,126,Unknown,Group,Muslim,Nominal,,,,,,4281,"The New Constitution","Muslims, Unknown in The New Constitution"
4289,,Elders,Unknown,,126,Unknown,Group,Unknown,,,,,,,4281,"The New Constitution","Elders, Unknown in The New Constitution"
4290,,Badhsah,Akbar,,126,Male,Single,Muslim,Speculation,,,,,,4281,"The New Constitution","Badhsah, Akbar in The New Constitution"
4291,,Saint,Unknown,,126,Male,Single,Unknown,,,,,,,4281,"The New Constitution","Saint, Unknown in The New Constitution"
4292,,Congressites,Unknown,,127,Unknown,Group,Unknown,,,,,,,4281,"The New Constitution","Congressites, Unknown in The New Constitution"
4293,,Angrez,Unknown,"The British|Lat sahibs|Goras|White mice",127,Unknown,Group,Christian,Speculation,,,,,,4281,"The New Constitution","Angrez, Unknown in The New Constitution"
4294,,Italywala,Unknown,,127,Unknown,Group,Unknown,,,,,,,4281,"The New Constitution","Italywala, Unknown in The New Constitution"
4295,,Russiawala,Unknown,"The Soviets",127,Unknown,Group,Unknown,,,,,,,4281,"The New Constitution","Russiawala, Unknown in The New Constitution"
4296,,Marwaris,Unknown,,128,Unknown,Group,Hindu,Nominal,,,,,,4281,"The New Constitution","Marwaris, Unknown in The New Constitution"
4297,,"Mangu's Horse",Unknown,,128,Unknown,Single,Unknown,,,,,TRUE,,4281,"The New Constitution","Mangu's Horse, Unknown in The New Constitution"
4298,,"The sweetmeat vendor",Dino,,128,Male,Single,Unknown,,,,,,,4281,"The New Constitution","The sweetmeat vendor, Dino in The New Constitution"
4299,,"Mangu's friend",Nathoo,,129,Male,Single,Sikh,Speculation,,,,,,4281,"The New Constitution","Mangu's friend, Nathoo in The New Constitution"
4300,,"King of Russia",Unknown,,129,Male,Single,Unknown,,,,,,,4281,"The New Constitution","King of Russia, Unknown in The New Constitution"
4301,,Barristers,Unkown,,130,Unknown,Group,Unknown,,,,,,,4281,"The New Constitution","Barristers, Unkown in The New Constitution"
4302,,Students,Unknown,,140,Unknown,Group,Unknown,,,,,,,4281,"The New Constitution","Students, Unknown in The New Constitution"
4303,,"Mangu's first child",Unknown,,132,Unknown,Single,Sikh,Nominal,,Born,,,,4281,"The New Constitution","Mangu's first child, Unknown in The New Constitution"
4304,,"Mangu's Wife",Gangawati,,132,Female,Single,Sikh,Speculation,,,,,,4281,"The New Constitution","Mangu's Wife, Gangawati in The New Constitution"
4315,,Gandhiji,Unknown,,132,Male,Single,Hindu,Speculation,,,,,,4281,"The New Constitution","Gandhiji, Unknown in The New Constitution"
4316,,Nehru,"Pandit Jawaharlal",,132,Male,Single,Hindu,Definitional,,,,,,4281,"The New Constitution","Nehru, Pandit Jawaharlal in The New Constitution"
4317,,"Gora Mangu had fought with",Unknown,,133,Male,Single,Christian,Speculation,,,,,,4281,"The New Constitution","Gora Mangu had fought with, Unknown in The New Constitution"
4318,,"Crowd outside cantonment",Unknown,,135,Unknown,Group,Unknown,,,,,,,4281,"The New Constitution","Crowd outside cantonment, Unknown in The New Constitution"
4319,,Policemen,Unknown,,135,Unknown,Group.Male-dominant,Unknown,,,,,,,4281,"The New Constitution","Policemen, Unknown in The New Constitution"
4350,,"Muslims imprisoned by the mob 'Jatha'",Unknown,,50,Unknown,Group,Muslim,,,,,,,3281,"Jathedar Mukand Singh","Muslims imprisoned by the mob 'Jatha', Unknown in Jathedar Mukand Singh"
4354,,"Members of Mukand Singh's family",Unknown,,51,Unknown,Group,Sikh,,,,,,,3281,"Jathedar Mukand Singh","Members of Mukand Singh's family, Unknown in Jathedar Mukand Singh"
4355,,"Muslim mob which massacared",Unkown,,51,Unknown,Mob,Muslim,,,,,,,3281,"Jathedar Mukand Singh","Muslim mob which massacared, Unkown in Jathedar Mukand Singh"
4367,,Singh,Mohkam,,158,Male,Single,Sikh,,,,,,,4364,"From Khanni to Bhikhi","Singh, Mohkam in From Khanni to Bhikhi"
4370,,Hussain,Ibadat,"Maulvi Ibadat Hussain",158,Male,Single,Muslim,,,,,,,4364,"From Khanni to Bhikhi","Hussain, Ibadat in From Khanni to Bhikhi"
4372,,"One of the members of the Muslim mob",Aslam,,163,Male,Single,Muslim,,,,,,,4364,"From Khanni to Bhikhi","One of the members of the Muslim mob, Aslam in From Khanni to Bhikhi"
4379,,Akhtar,Nasim,,94,Female,Single,Muslim,Nominal,,,,,,4368,"A Girl from Delhi","Akhtar, Nasim in A Girl from Delhi"
4380,,"Mother of Nasim Akhtar",Unknown,"Burri bai",94,Female,Single,Muslim,Nominal,,,,,,4368,"A Girl from Delhi","Mother of Nasim Akhtar, Unknown in A Girl from Delhi"
4403,,"Landless labourers",Unknown,,121,Unknown,Group,Muslim,,,,,,,4381,Sikhism,"Landless labourers, Unknown in Sikhism"
4404,,Landlords,Unknown,,121,Unknown,Group,Sikh,,,,,,,4381,Sikhism,"Landlords, Unknown in Sikhism"
4405,,Singh,"Zaildar Chet",Zaildar,121,Male,Single,Sikh,,,,,,,4381,Sikhism,"Singh, Zaildar Chet in Sikhism"
4406,,Singh,Gurnam,"Zaildar's Son",122,Male,Single,Sikh,,,,,,,4381,Sikhism,"Singh, Gurnam in Sikhism"
4408,,Singh,Shivdev,Subedar-major,122,Male,Single,Sikh,,,,,,,4381,Sikhism,"Singh, Shivdev in Sikhism"
4409,,Singh,"Sardar Bakhshish",,122,Male,Single,Sikh,,,,,,,4381,Sikhism,"Singh, Sardar Bakhshish in Sikhism"
4410,,Crowd,Unknown,,122,Unknown,Mob,Muslim,Speculation,,,,,,4381,Sikhism,"Crowd, Unknown in Sikhism"
4411,,Narrator,Unknown,,121,Male,Single,Sikh,,,,,,,4381,Sikhism,"Narrator, Unknown in Sikhism"
4412,,"Narrator's father",Unknown,,123,Male,Single,Sikh,,,Dies,"Killed (mob-violence)",,,4381,Sikhism,"Narrator's father, Unknown in Sikhism"
4414,,"Narrator's brother",Sukhjit,,123,Male,Single,Sikh,,,Dies,"Killed (mob-violence)",,,4381,Sikhism,"Narrator's brother, Sukhjit in Sikhism"
4416,,"Narrator's Mother",Unknown,,123,Female,Single,Sikh,,,,,,,4381,Sikhism,"Narrator's Mother, Unknown in Sikhism"
4418,,"Narrator's Brother",Kultar,,123,Male,Single,Sikh,,,,,,,4381,Sikhism,"Narrator's Brother, Kultar in Sikhism"
4420,,"Dead Bodies",Unknown,,123,Unknown,Group,Unknown,,,Dead,,,,4381,Sikhism,"Dead Bodies, Unknown in Sikhism"
4421,,Singh,Dhanwant,,124,Male,Single,Sikh,,,,,,,4381,Sikhism,"Singh, Dhanwant in Sikhism"
4423,,Singh,Gurpratap,,124,Male,Single,Sikh,,,,,,,4381,Sikhism,"Singh, Gurpratap in Sikhism"
4425,,Muhammad,Din,Ironsmith,124,Male,Single,Muslim,,,,,,,4381,Sikhism,"Muhammad, Din in Sikhism"
4426,,Singh,Sukha,Sikligar|Weapon-maker,124,Male,Single,Sikh,,,,,,,4381,Sikhism,"Singh, Sukha in Sikhism"
4427,,Labourers,Unknown,,125,Male,Group.Male-dominant,Muslim,,,,,,,4381,Sikhism,"Labourers, Unknown in Sikhism"
4445,,"Looting Mob",Unknown,,140,Unknown,Mob,Unknown,,,,,,,4443,Cooperation,"Looting Mob, Unknown in Cooperation"
4447,,"Slim Middle Aged Man",Unknown,,140,Male,Single,Unknown,,,,,,,4443,Cooperation,"Slim Middle Aged Man, Unknown in Cooperation"
4448,,"Four looters fighting over silk",Unknown,,141,Unknown,Group.Male-dominant,Unknown,,,,,,,4443,Cooperation,"Four looters fighting over silk, Unknown in Cooperation"
4449,,"the Dog",Tiger,,141,Unknown,Single,Unaffiliated,,,,,TRUE,,4443,Cooperation,"the Dog, Tiger in Cooperation"
4451,,"Man about to be bitten by the dog",Unknown,,141,Male,Single,Unknown,,,,,,,4443,Cooperation,"Man about to be bitten by the dog, Unknown in Cooperation"
4468,,"Man who found the wooden chest",Unknown,,143,Male,Single,Unknown,,,Dies,"Killed (non-military)",,,4469,Division,"Man who found the wooden chest, Unknown in Division"
4471,,"Man who volunteers to help",Unknown,,143,Male,Single,Unknown,,,Dies,"Killed (non-military)",,,4469,Division,"Man who volunteers to help, Unknown in Division"
4472,,"Man in the box",Unknown,,143,Male,Single,Unknown,,,"Unknown Dead or Alive",,,,4469,Division,"Man in the box, Unknown in Division"
4483,,Hussain,Baqir,,127,Male,Single,Muslim,Self-identified,,,,FALSE,,4042,"Ek Onkar Satnam - 1935","Hussain, Baqir in Ek Onkar Satnam - 1935"
4484,,Hussain,Zeenat,,127,Female,Single,Muslim,Self-identified,,,,,,4042,"Ek Onkar Satnam - 1935","Hussain, Zeenat in Ek Onkar Satnam - 1935"
4485,,"Zeenat's Father",Unknown,,127,Male,Single,Muslim,Self-identified,,,,FALSE,,4042,"Ek Onkar Satnam - 1935","Zeenat's Father, Unknown in Ek Onkar Satnam - 1935"
4486,,"Childhood Friends",Unknown,,127,Unknown,Group,Unknown,,,,,FALSE,,4042,"Ek Onkar Satnam - 1935","Childhood Friends, Unknown in Ek Onkar Satnam - 1935"
4487,,Parrot,Unknown,,128,Unknown,Single,Unknown,,,,,TRUE,,4042,"Ek Onkar Satnam - 1935","Parrot, Unknown in Ek Onkar Satnam - 1935"
4488,,"Baqir's Father",Unknown,,129,Male,Single,Muslim,,,Dead,Age-related,FALSE,,4042,"Ek Onkar Satnam - 1935","Baqir's Father, Unknown in Ek Onkar Satnam - 1935"
4489,,"Baqir's wife's parents",Unknown,,129,Unknown,Group,Muslim,Self-identified,,,,FALSE,,4042,"Ek Onkar Satnam - 1935","Baqir's wife's parents, Unknown in Ek Onkar Satnam - 1935"
4491,,Asad,unknown,,129,Male,Single,Muslim,,,Dead,~Other,FALSE,,4042,"Ek Onkar Satnam - 1935","Asad, unknown in Ek Onkar Satnam - 1935"
4493,,"Baqir's mother's brothers",Unknown,,129,Male,Group.Male-dominant,Muslim,Self-identified,,,,FALSE,,4042,"Ek Onkar Satnam - 1935","Baqir's mother's brothers, Unknown in Ek Onkar Satnam - 1935"
4494,,"Baqir's Mother",Unknown,,128,Female,Single,Muslim,,,Dead,Age-related,FALSE,,4042,"Ek Onkar Satnam - 1935","Baqir's Mother, Unknown in Ek Onkar Satnam - 1935"
4495,,"Baqir's mother's nephews",Unknown,,129,Male,Group.Male-dominant,Muslim,Self-identified,,,,FALSE,,4042,"Ek Onkar Satnam - 1935","Baqir's mother's nephews, Unknown in Ek Onkar Satnam - 1935"
4496,,unknown,"The doctor",,112,Unknown,Single,Unknown,,,,,FALSE,,4042,"Ek Onkar Satnam - 1935","unknown, The doctor in Ek Onkar Satnam - 1935"
4526,,Dad,Karim,Keemay,101,Male,Single,Muslim,Nominal,,,,,,4525,"The Great Divide","Dad, Karim in The Great Divide"
4527,,Dad,Rahim,,101,Male,Single,Muslim,Nominal,,Dead,"Killed (mob-violence)",,,4525,"The Great Divide","Dad, Rahim in The Great Divide"
4529,,"Wife of Karim",Jeena,,102,Female,Single,Muslim,Speculation,,,,,,4525,"The Great Divide","Wife of Karim, Jeena in The Great Divide"
4531,,Sain,Rahim,,103,Male,Single,Muslim,Nominal,,,,,,4525,"The Great Divide","Sain, Rahim in The Great Divide"
4532,,Elahi,Faizal,,103,Male,Single,Muslim,Nominal,,Dead,"Killed (mob-violence)",,,4525,"The Great Divide","Elahi, Faizal in The Great Divide"
4534,,"Village midwife",Bakhto,,105,Female,Single,Muslim,Speculation,,,,,,4525,"The Great Divide","Village midwife, Bakhto in The Great Divide"
4535,,Nathoo,Chaudhry,,105,Male,Single,Muslim,Speculation,,,,,,4525,"The Great Divide","Nathoo, Chaudhry in The Great Divide"
4536,,Bux,Miran,,106,Male,Single,Muslim,Nominal,,,,,,4525,"The Great Divide","Bux, Miran in The Great Divide"
4548,,Manto,"Saadat Hasan",,80,Male,Single,Muslim,Nominal,,,,,,4204,"Jinnah Sahib","Manto, Saadat Hasan in Jinnah Sahib"
4573,,Nehru,Pandit,,105,Male,Single,Hindu,Definitional,,,,,,4525,"The Great Divide","Nehru, Pandit in The Great Divide"
4586,,Sarna,"Mohinder Singh",,44,Male,Single,Sikh,Definitional,,,,,,3251,"Basant The Fool","Sarna, Mohinder Singh in Basant The Fool"
4592,,"Baqir's neighbbour",Khalid,,131,Male,Single,Muslim,Self-identified,,,,FALSE,,4042,"Ek Onkar Satnam - 1935","Baqir's neighbbour, Khalid in Ek Onkar Satnam - 1935"
4601,,"SIkhs who built house",Unknown,,133,Unknown,Group,Sikh,Self-identified,,,,FALSE,,4042,"Ek Onkar Satnam - 1935","SIkhs who built house, Unknown in Ek Onkar Satnam - 1935"
4611,,"Kirpa Ram",Kanta,,46,Female,Single,Sikh,Definitional,,,,,"British India",3251,"Basant The Fool","Kirpa Ram, Kanta in Basant The Fool"
4616,,Unknown,Basant,,47,Male,Single,Unknown,Speculation,,Dies,"Killed (non-military)",,"British India",3251,"Basant The Fool","Unknown, Basant in Basant The Fool"
4619,,"Basant's Mother",Unknown,,44,Female,Single,Sikh,Nominal,,,,,"British India",3251,"Basant The Fool","Basant's Mother, Unknown in Basant The Fool"
4621,,Ramu,Unknown,,49,Male,Single,Unknown,,,,,,,3251,"Basant The Fool","Ramu, Unknown in Basant The Fool"
4622,,Aziz,Abdul,,48,Male,Single,Muslim,Definitional,,,,,,3251,"Basant The Fool","Aziz, Abdul in Basant The Fool"
4623,,"Karam Chand",Mehta,,48,Male,Single,Hindu,Speculation,,,,,,3251,"Basant The Fool","Karam Chand, Mehta in Basant The Fool"
4628,,"Bombay Muslims",Unknown,,90,Unknown,Faction,Muslim,Definitional,,,,,,4204,"Jinnah Sahib","Bombay Muslims, Unknown in Jinnah Sahib"
4641,,"Governer General of Pakistan",Unknown,,93,Male,Single,Muslim,Definitional,,,,,,4204,"Jinnah Sahib","Governer General of Pakistan, Unknown in Jinnah Sahib"
4645,,"Unnamed male protagonist",Unknown,,78,Male,Single,Unknown,,,,,,,4644,"Three Simple Statements","Unnamed male protagonist, Unknown in Three Simple Statements"
4646,,Gandhi,Mahatma,,78,Male,Single,Hindu,Nominal,,,,,,4644,"Three Simple Statements","Gandhi, Mahatma in Three Simple Statements"
4647,,Jinnah,"Muhammad Ali",,78,Male,Single,Muslim,Nominal,,,,,,4644,"Three Simple Statements","Jinnah, Muhammad Ali in Three Simple Statements"
4658,,Khan,Achhan,Ustaad,94,Male,Single,Muslim,Nominal,,,,,,4368,"A Girl from Delhi","Khan, Achhan in A Girl from Delhi"
4659,,"The musician",Mando,,94,Male,Single,Unknown,,,,,,,4368,"A Girl from Delhi","The musician, Mando in A Girl from Delhi"
4660,,Prakash,Gobind,Seth|Sethji,95,Male,Single,Hindu,,,,,,,4368,"A Girl from Delhi","Prakash, Gobind in A Girl from Delhi"
4663,,"Chief of Police",Unknown,,95,Male,Single,Unknown,,,,,,,4368,"A Girl from Delhi","Chief of Police, Unknown in A Girl from Delhi"
4664,,"Servant at kotha",Unknown,,95,Male,Single,Unknown,,,,,,,4368,"A Girl from Delhi","Servant at kotha, Unknown in A Girl from Delhi"
4670,,"Sikhs who stab Muslim vendor",Unknown,,96,Unknown,Group,Sikh,,,,,,,4368,"A Girl from Delhi","Sikhs who stab Muslim vendor, Unknown in A Girl from Delhi"
4673,,"Muslim street vendor",Unknwon,,96,Male,Single,Muslim,,,Dies,"Killed (mob-violence)",,,4368,"A Girl from Delhi","Muslim street vendor, Unknwon in A Girl from Delhi"
4675,,"Men with guns",Unknown,,96,Male,Group.Male-dominant,Unknown,,,,,,,4368,"A Girl from Delhi","Men with guns, Unknown in A Girl from Delhi"
4679,,"Nasim's young servant",Unknown,,98,Male,Single,Unknown,,,,,,,4368,"A Girl from Delhi","Nasim's young servant, Unknown in A Girl from Delhi"
4680,,Procuress,Jannatey,,98,Female,Single,Unknown,,,,,,,4368,"A Girl from Delhi","Procuress, Jannatey in A Girl from Delhi"
4681,,"Nasim Akhtar's husband",Unknown,,99,Male,Single,Unknown,,,,,,,4368,"A Girl from Delhi","Nasim Akhtar's husband, Unknown in A Girl from Delhi"
4682,,"Hira Mandi courtesans",Unknown,,100,Female,Group,Unknown,,,,,,,4368,"A Girl from Delhi","Hira Mandi courtesans, Unknown in A Girl from Delhi"
4686,,Singh,Gurtej,,160,Male,Single,Sikh,,,,,,,4364,"From Khanni to Bhikhi","Singh, Gurtej in From Khanni to Bhikhi"
4687,,"Group of men leading",Unkown,,160,Male,Group,Sikh,,,,,,,4364,"From Khanni to Bhikhi","Group of men leading, Unkown in From Khanni to Bhikhi"
4688,,"Girls departing from Khanni",Unkown,,160,Female,Group,Sikh,,,,,,,4364,"From Khanni to Bhikhi","Girls departing from Khanni, Unkown in From Khanni to Bhikhi"
4689,,"group departing",Unknown,,158,Unknown,Group,Sikh,,,,,,,4364,"From Khanni to Bhikhi","group departing, Unknown in From Khanni to Bhikhi"
4692,,"muslim mob",Unknown,,161,Unknown,Mob,Muslim,,,,,,,4364,"From Khanni to Bhikhi","muslim mob, Unknown in From Khanni to Bhikhi"
4693,,"group inside gurudwara in bhikhi",unknown,,161,Unknown,Group,Sikh,,,,,,,4364,"From Khanni to Bhikhi","group inside gurudwara in bhikhi, unknown in From Khanni to Bhikhi"
4695,,Singh,Chet,,162,Male,Single,Sikh,,,,,,,4364,"From Khanni to Bhikhi","Singh, Chet in From Khanni to Bhikhi"
4697,,Singh,Surat,"Master Surat Singh",162,Male,Single,Sikh,,,,,,,4364,"From Khanni to Bhikhi","Singh, Surat in From Khanni to Bhikhi"
4698,,"One of the members of the muslim mob",Shaukat,,163,Male,Single,Muslim,,,,,,,4364,"From Khanni to Bhikhi","One of the members of the muslim mob, Shaukat in From Khanni to Bhikhi"
4727,,"Harmed in the upheaval","Massacred villagers",,101,Unknown,Group,Muslim,Speculation,,Dead,"Killed (mob-violence)",,,4525,"The Great Divide","Harmed in the upheaval, Massacred villagers in The Great Divide"
4733,,"Opposers of Rahim and Jeena's marriage","Village elders",,102,Unknown,Group,Muslim,Speculation,,,,,,4525,"The Great Divide","Opposers of Rahim and Jeena's marriage, Village elders in The Great Divide"
4735,,"Son of Karim",Yazid,Baby,103,Male,Single,Muslim,Definitional,,Born,,,,4525,"The Great Divide","Son of Karim, Yazid in The Great Divide"
4747,,"Narrator's Mother",Unknown,,66,Female,Single,Hindu,Speculation,,,,,,4746,"Of One Community","Narrator's Mother, Unknown in Of One Community"
4749,,"Narrator's Wife",Simran,,66,Female,Single,Hindu,Speculation,,,,,,4746,"Of One Community","Narrator's Wife, Simran in Of One Community"
4750,,"Narrator's Son",Unknown,,66,Male,Single,Hindu,Speculation,,,,,,4746,"Of One Community","Narrator's Son, Unknown in Of One Community"
4751,,"Narrator's Daughter",Unknown,,66,Female,Single,Hindu,Speculation,,,,,,4746,"Of One Community","Narrator's Daughter, Unknown in Of One Community"
4752,,"Narrator's Three unmarried sisters",Unknown,,66,Female,Group.Female-dominant,Hindu,Speculation,,,,,,4746,"Of One Community","Narrator's Three unmarried sisters, Unknown in Of One Community"
4754,,Hussain,Shaukat,,68,Male,Single,Muslim,"Other-identified.Narrator other-attributed",,,,,,4746,"Of One Community","Hussain, Shaukat in Of One Community"
4755,,Narrator,Unknown,,66,Male,Single,Hindu,Speculation,,,,,,4746,"Of One Community","Narrator, Unknown in Of One Community"
4757,,"Narrator's Mother's Brother",Unknown,,67,Male,Single,Unknown,,,Dead,"Killed (mob-violence)",FALSE,,4746,"Of One Community","Narrator's Mother's Brother, Unknown in Of One Community"
